"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CU","2022-04-15","84.9","-1.72","5.38","Profar, Jurickson",595777,657140,"field_out","hit_into_play",,,,,7,"Jurickson Profar grounds out, shortstop Dansby Swanson to first baseman Matt Olson.","R","L","R","SD","ATL","X",6,"ground_ball",2,2,2022,"0.96","-0.82","-0.68","1.89",,,,2,4,"Bot",115.09,124.05,,,518595,,,0.5130869552634587,-123.66109157671328,-0.17624487474744122,9.700352003804172,25.458450029272043,-40.7991707072961,"3.37","1.53",131,"103.3",5,"85.3",2809,"6.6",662236,657140,518595,621566,645277,663586,621020,606115,594807,628338,"53.94",0.557,0.504,"0",1,0,0,4,30,5,"Curveball",0,2,0,2,2,0,0,2,"Standard","Standard",57,"-0.013","-0.083"
"FF","2022-04-15","96.1","-1.82","5.26","Profar, Jurickson",595777,657140,"field_out","hit_into_play",,,,,9,"Jurickson Profar flies out to right fielder Guillermo Heredia.","R","L","R","SD","ATL","X",9,"fly_ball",3,2,2022,"-1.45","0.97","0.52","1.8",,,,1,2,"Bot",187.74,66.01,,,518595,,,9.593057189624059,-139.50034393461704,-5.7551718515106165,-21.227004673947693,35.16107395429236,-18.331178606381265,"3.37","1.53",361,"99",32,"96.4",2499,"6.9",662236,657140,518595,621566,645277,663586,621020,606115,594807,628338,"53.6",0.366,0.708,"0",1,0,0,5,13,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",236,"-0.016","-0.207"
"FC","2022-04-11","99","-2.13","5.28","Profar, Jurickson",595777,666808,"force_out","hit_into_play",,,,,7,"Jurickson Profar grounds into a force out, fielded by shortstop Brandon Crawford.   Eric Hosmer out at 2nd.","R","L","R","SF","SD","X",6,"ground_ball",1,2,2022,"-0.74","1.13","-0.58","1.65",,,543333,2,8,"Top",117.71,147.08,,,663698,,,6.02168143298262,-144.024467763385,-7.222445192466664,-11.710129414913673,31.714884377230856,-14.954062420233484,"3.37","1.53",134,"95.9",6,"100.1",2769,"6.8",662116,666808,663698,474832,642731,643289,543063,592626,621453,573262,"53.7",0.549,0.532,"0",1,0,0,4,65,4,"Cutter",2,3,3,2,3,2,3,2,"Standard","Standard",207,"0.024","-0.158"
"FC","2021-10-02","98.1","-1.68","5.52","Profar, Jurickson",595777,666808,"single","hit_into_play",,,,,5,"Jurickson Profar singles on a line drive to right fielder Mike Yastrzemski.","R","L","R","SF","SD","X",9,"line_drive",0,0,2021,"-0.51","1.07","-0.11","2.44",,,,0,9,"Top",167.95,93.3,,,592200,,,5.417644774721597,-142.88237529069653,-5.408282404286896,-8.097730639026945,29.256499809148526,-16.466234836732113,"3.37","1.53",209,"89.5",14,"99",2604,"6.5",632256,666808,592200,527038,600303,446334,543063,573131,621453,573262,"53.99",0.949,0.9,"0.9",1,1,0,4,62,1,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",221,"-0.082","0.403"
"SI","2021-09-17","99.6","-2.51","6.28","Profar, Jurickson",595777,472610,"single","hit_into_play",,,,,4,"Jurickson Profar singles on a sharp ground ball to center fielder Harrison Bader.   Eric Hosmer scores.    Trent Grisham to 3rd.","R","L","R","STL","SD","X",8,"ground_ball",2,2,2021,"-1.3","0.8","-0.39","2.51",543333,,663757,2,7,"Top",137.63,93.89,,,425877,,,8.906772706623885,-144.72175464722787,-6.8631359101743,-20.370611735951112,33.92009933410992,-19.404388100911316,"3.37","1.53",54,"100.4",0,"100",2149,"6.6",632436,472610,425877,502671,669242,571448,657557,641933,664056,666185,"53.91",0.423,0.381,"0.9",1,1,0,4,53,5,"Sinker",4,1,1,4,2,4,2,4,"Standard","Standard",215,"-0.078","1.101"
"SL","2021-09-17","86.8","-1.93","6.56","Profar, Jurickson",595777,571945,"field_out","hit_into_play",,,,,5,"Jurickson Profar grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","L","R","STL","SD","X",3,"ground_ball",2,2,2021,"0.45","0.11","0.02","2.38",,,,0,1,"Top",148.72,163.1,,,425877,,,3.752591417734098,-126.49530237084792,-4.120780564358717,4.14395922647695,23.526768712047488,-30.39297809517815,"3.37","1.53",4,"78.5",-30,"87.3",2406,"6.3",632436,571945,425877,502671,669242,571448,624641,641933,664056,666185,"54.15",0.066,0.064,"0",1,0,0,2,1,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",93,"0.022","-0.216"
"FF","2021-09-11","97.2","-1.04","5.71","Profar, Jurickson",595777,621111,"field_out","hit_into_play",,,,,12,"Jurickson Profar pops out to shortstop Corey Seager.","R","L","R","LAD","SD","X",6,"popup",0,2,2021,"-0.56","1.42","0.22","3.8",,502054,,1,7,"Top",125.35,154.55,,,669257,,,4.680891616871594,-141.43204665705963,-2.851304609745673,-8.655639311225526,33.7197280926879,-12.664626840736995,"3.37","1.53",118,"75.9",67,"97.1",2465,"6.3",632530,621111,669257,571970,607208,457759,608369,666158,641355,605141,"54.17",0.003,0.003,"0",1,0,0,3,50,4,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",203,"0.033","-0.204"
"SI","2021-08-30","93.9","-1.43","5.79","Profar, Jurickson",595777,676840,"single","hit_into_play",,,,,13,"Jurickson Profar singles on a ground ball to shortstop Nick Ahmed.","R","L","R","ARI","SD","X",6,"ground_ball",1,1,2021,"-1.28","0.08","-1.07","1.89",,,,2,6,"Top",106.21,154.55,,,662139,,,3.689322027116177,-136.68809302060959,-4.458986219904638,-16.82727682323859,32.20353338201366,-30.30522364106953,"3.37","1.53",17,"72.9",-5,"91.9",1983,"5.2",632703,676840,662139,572233,668942,642165,605113,444482,606466,656976,"55.3",0.111,0.1,"0.9",1,1,0,2,45,3,"Sinker",1,5,5,1,5,1,5,1,"Standard","Standard",238,"-0.003","0.125"
"SI","2021-08-30","93.7","-1.66","5.19","Profar, Jurickson",595777,664092,"single","hit_into_play",,,,,8,"Jurickson Profar singles on a sharp line drive to center fielder Ketel Marte.","R","L","R","ARI","SD","X",8,"line_drive",1,0,2021,"-1.07","0.72","0.03","1.96",,,,2,8,"Top",115.88,69.85,,,608348,,,6.73560728099807,-136.31950687497576,-4.197924569460914,-14.833235819573657,30.76905471575337,-22.443241980131816,"3.37","1.53",277,"102.5",12,"93.8",1961,"6.4",632703,664092,608348,572233,668942,642165,605113,662139,606466,656976,"54.11",0.914,0.904,"0.9",1,1,0,4,66,2,"Sinker",5,6,6,5,6,5,6,5,"Standard","Standard",237,"-0.012","0.106"
"SI","2021-07-31","96.3","-2.69","5.47","Profar, Jurickson",595777,453268,"double","hit_into_play",,,,,13,"Jurickson Profar doubles (15) on a line drive to left fielder Connor Joe.","R","L","R","SD","COL","X",7,"line_drive",0,0,2021,"-1","1.04","-0.95","2.2",,,,0,9,"Bot",61.6,139.75,,,553869,,,6.830451422513359,-140.03171657510921,-5.4449656428731865,-14.643397961607263,30.714991613449026,-17.451333777885075,"3.37","1.53",139,"77.6",10,"95.8",2693,"6",633142,453268,553869,543068,663898,641857,596115,656582,656541,453568,"54.55",0.349,0.314,"1.25",1,1,1,4,70,1,"Sinker",2,5,2,5,5,2,2,5,"Standard","Standard",226,"0.051","0.639"
"FF","2021-07-30","95.8","-0.4","6.63","Profar, Jurickson",595777,641755,"field_out","hit_into_play",,,,,8,"Jurickson Profar flies out to left fielder Connor Joe.","R","L","R","SD","COL","X",7,"fly_ball",2,1,2021,"-0.53","1.55","-0.15","1.92",543333,,663757,2,7,"Bot",90.06,92.32,,,553869,,,1.8252655017076578,-139.2145907454083,-10.145699358398614,-7.26690937470046,32.15966607661701,-9.981152764868536,"3.37","1.53",281,"89.2",44,"94.3",2284,"5.5",633112,641755,553869,543068,641857,547004,663898,656582,606132,453568,"54.97",0.006,0.009,"0",1,0,0,3,63,4,"4-Seam Fastball",2,9,2,9,9,2,2,9,"Standard","Standard",202,"-0.005","-0.534"
"CH","2021-07-28","81.7","-1.27","6.33","Profar, Jurickson",595777,500610,"double","hit_into_play",,,,,13,"Jurickson Profar doubles (14) on a line drive to right fielder Stephen Piscotty.   Jake Cronenworth scores.    Wil Myers to 3rd.","R","L","R","SD","OAK","X",9,"line_drive",2,1,2021,"-1.2","0.51","-0.21","1.34",,630105,571976,1,9,"Bot",213.58,105.89,,,669221,,,4.776340106600861,-118.8602246356175,-5.7884651559116005,-12.2568971160889,20.799693491173702,-26.44895805863407,"3.37","1.53",314,"98.6",19,"83.2",1509,"7.1",633096,500610,669221,621566,643393,607111,462101,664913,657656,572039,"53.37",0.354,0.405,"1.25",1,1,1,4,78,4,"Changeup",1,10,1,10,10,2,2,10,"Standard","Standard",230,"0.001","1.382"
"CH","2021-07-27","81.1","-1.44","6.45","Profar, Jurickson",595777,500610,"force_out","hit_into_play",,,,,13,"Jurickson Profar grounds into a force out, first baseman Matt Olson to shortstop Elvis Andrus.   Victor Caratini out at 2nd.    Jurickson Profar to 1st.","R","L","R","SD","OAK","X",3,"ground_ball",1,0,2021,"-1.1","0.79","-1.12","1.92",,,605170,1,6,"Bot",140.03,174.52,,,669221,,,2.862234612562321,-117.93659129761622,-5.017685824518388,-10.801301566195228,23.456156857915065,-24.02907413566276,"3.37","1.53",4,"42.6",-27,"81.9",1485,"7",633155,500610,669221,621566,476704,656305,462101,592192,657656,664913,"53.52",0.237,0.237,"0",1,0,0,1,53,2,"Changeup",7,3,7,3,3,7,7,3,"Standard","Standard",237,"-0.005","-0.431"
"SI","2021-07-25","97.7","-1.2","5.87","Profar, Jurickson",595777,669622,"field_out","hit_into_play",,,,,2,"Jurickson Profar flies out to left fielder Magneuris Sierra.","R","L","R","MIA","SD","X",7,"fly_ball",1,1,2021,"-1.38","0.6","0.07","2.81",,,,2,4,"Top",76.32,119.68,,,506702,,,6.5462878544209016,-142.05472244421208,-4.048610540888855,-20.143568465784032,37.04742581777195,-23.252375942622358,"3.37","1.53",234,"77.7",46,"96.6",2160,"6",633135,669622,506702,542583,605412,605119,571918,642423,516782,594807,"54.5",0.063,0.07,"0",1,0,0,3,27,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Strategic",229,"0.011","-0.099"
"SI","2021-07-25","93.5","-2.48","5.65","Profar, Jurickson",595777,647315,"double","hit_into_play",,,,,7,"Jurickson Profar doubles (13) on a sharp line drive to center fielder Starling Marte.  Eric Hosmer out at home on the throw, center fielder Starling Marte to shortstop Deven Marrero to catcher Sandy Leon.","R","L","R","MIA","SD","X",8,"line_drive",2,0,2021,"-1.26","0.56","-0.32","2.05",,,543333,1,2,"Top",170.29,50.82,,,506702,,,8.305508839509118,-135.82446529125076,-4.700950976823389,-17.486273741310153,31.86417420276105,-24.34676975679933,"3.37","1.53",381,"103.8",20,"92.8",2237,"6.1",633135,647315,506702,542583,605412,605119,571918,642423,516782,594807,"54.35",0.657,0.868,"1.25",1,1,1,6,11,3,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",228,"0.016","0.802"
"FF","2021-07-22","95.8","-1.4","6.73","Profar, Jurickson",595777,656548,"single","hit_into_play",,,,,3,"Jurickson Profar singles on a line drive to center fielder Starling Marte.   Tommy Pham scores.    Austin Nola to 2nd.","R","L","R","MIA","SD","X",8,"line_drive",1,1,2021,"-0.53","1.22","0.79","2.91",,502054,543592,2,4,"Top",129.53,95.72,,,595751,,,6.927055916251164,-139.20676736078605,-7.132922521683916,-8.545591994865019,32.23987388931019,-14.933067931813433,"3.37","1.53",231,"72.1",24,"94.7",2040,"5.8",633269,656548,595751,542583,605412,542932,500743,621446,516782,594807,"54.7",0.96,0.883,"0.9",1,1,0,4,28,3,"4-Seam Fastball",0,1,1,0,2,0,2,0,"Standard","Standard",207,"-0.111","0.91"
"FF","2021-07-22","97.7","-1.26","6.63","Profar, Jurickson",595777,656548,"force_out","hit_into_play",,,,,6,"Marlins challenged (play at 1st), call on the field was upheld: Jurickson Profar grounds into a force out, first baseman Jesus Aguilar to shortstop Miguel Rojas.   Eric Hosmer scores.    Austin Nola out at 2nd.    Jurickson Profar to 1st.","R","L","R","MIA","SD","X",3,"ground_ball",0,2,2021,"-0.21","1.38","0.57","2.59",543333,,543592,1,2,"Top",148.77,171.84,,,595751,,,5.427726568019734,-141.96754286614706,-8.546272497869703,-4.081365712810411,34.2703273615453,-11.67371942680515,"3.37","1.53",3,"84.1",-43,"97.8",2022,"6.5",633269,656548,595751,542583,605412,542932,500743,621446,516782,594807,"53.96",0.074,0.067,"0",1,0,0,2,12,3,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Standard","Standard",201,"-0.017","-0.389"
"CH","2021-07-22","85.9","-2.17","5.52","Profar, Jurickson",595777,605276,"field_out","hit_into_play",,,,,5,"Jurickson Profar lines out to left fielder Lewis Brinson.","R","L","R","MIA","SD","X",7,"line_drive",0,0,2021,"-1.22","0.79","-0.15","2.47",,592518,657434,2,9,"Top",96.15,82.96,,,506702,,,7.1954943722148785,-124.87058175881353,-2.5117840660115913,-14.251357782950974,25.654440635647887,-23.63215656876573,"3.37","1.53",299,"87",21,"85.1",1617,"5.9",633269,605276,506702,542583,605412,656371,500743,621446,516782,594807,"54.62",0.369,0.363,"0",1,0,0,3,77,1,"Changeup",2,3,3,2,3,2,3,2,"Standard","Strategic",232,"0.031","-0.45"
"CH","2021-07-21","86.9","-1.71","5.46","Profar, Jurickson",595777,669060,"field_out","hit_into_play",,,,,8,"Jurickson Profar lines out to center fielder Guillermo Heredia.","R","L","R","ATL","SD","X",8,"line_drive",0,1,2021,"-0.92","0.36","-0.06","1.76",,630105,571976,1,1,"Top",126.56,60.18,,,519390,,,5.888004579978835,-126.56869651875448,-3.4885125309302287,-11.077450373160714,23.88003296065527,-27.837752343111035,"3.37","1.53",344,"99.7",16,"87.8",1390,"6.6",633224,669060,519390,518692,645277,663586,621020,606115,628338,592626,"53.87",0.549,0.544,"0",1,0,0,4,6,2,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",240,"0.033","-0.4"
"FF","2021-07-10","94.2","-1.72","5.99","Profar, Jurickson",595777,608566,"field_out","hit_into_play",,,,,9,"Jurickson Profar pops out to shortstop Chris Owings.","R","L","R","SD","COL","X",6,"popup",2,0,2021,"-0.56","1.54","0.39","1.9",,,,0,6,"Bot",91.63,124.21,,,624513,,,6.617956056642526,-136.8216916494796,-8.194657658616045,-8.563575329127636,30.852166885565882,-11.143720057565465,"3.37","1.53",209,"67.2",36,"92.6",2071,"5.5",633301,608566,624513,543068,641658,658069,572008,606132,602074,453568,"55.01",0.737,0.724,"0",1,0,0,4,45,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",218,"-0.035","-0.349"
"FF","2021-07-04","93.3","-1.45","5.7","Profar, Jurickson",595777,592826,"single","hit_into_play",,,,,8,"Jurickson Profar singles on a ground ball to right fielder Bryce Harper.","R","L","R","PHI","SD","X",9,"ground_ball",3,2,2021,"-0.25","1.39","0.17","1.72",,,,1,6,"Top",175.76,124.96,,,592663,,,4.7052170298465334,-135.66214339287941,-7.56093258430068,-4.116279786820992,27.841184962955943,-13.537974841723797,"3.37","1.53",24,"86.6",-3,"93.4",2182,"6.2",633374,592826,592663,656555,516416,664761,591720,457705,663897,547180,"54.27",0.203,0.184,"0.9",1,1,0,2,45,6,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Standard","Standard",202,"-0.003","0.213"
"CH","2021-07-04","88.1","-1.7","5.66","Profar, Jurickson",595777,592826,"single","hit_into_play",,,,,4,"Jurickson Profar singles on a sharp line drive to right fielder Bryce Harper.","R","L","R","PHI","SD","X",9,"line_drive",3,2,2021,"-0.76","0.67","-0.51","2.8",,,,1,4,"Top",155.9,78.02,,,592663,,,4.432208371699485,-128.339324895555,-2.320657678517455,-9.304601309859406,24.010295118308836,-24.446362537135045,"3.37","1.53",169,"104.8",8,"88.1",1452,"6",633374,592826,592663,656555,516416,664761,591720,457705,663897,547180,"54.51",0.72,0.689,"0.9",1,1,0,4,28,7,"Changeup",0,5,5,0,5,0,5,0,"Standard","Standard",233,"-0.006","0.213"
"FF","2021-07-04","94","-1.73","5.84","Profar, Jurickson",595777,593576,"single","hit_into_play",,,,,8,"Jurickson Profar singles on a sharp line drive to right fielder Bryce Harper.   Eric Hosmer to 3rd.","R","L","R","PHI","SD","X",9,"line_drive",0,1,2021,"-0.25","1.32","-0.23","1.8",,543333,,2,9,"Top",175,101.98,,,592663,,,4.422013113945059,-136.75470020992358,-7.699898640542582,-4.045656537871408,29.310142591570756,-14.050335284205252,"3.37","1.53",198,"102.3",9,"93.9",2247,"6.2",633374,593576,592663,656555,516416,543543,591720,608671,546318,547180,"54.34",0.76,0.74,"0.9",1,1,0,4,74,2,"4-Seam Fastball",1,8,8,1,8,1,8,1,"Standard","Standard",214,"0","0.78"
"KC","2021-07-04","80","-1.38","5.91","Profar, Jurickson",595777,592826,"single","hit_into_play",,,,,5,"Jurickson Profar singles on a line drive to center fielder Luke Williams.","R","L","R","PHI","SD","X",8,"line_drive",2,2,2021,"0.97","-1.07","-0.16","2.67",,,,1,2,"Top",97.52,86.25,,,592663,,,0.8519473111862299,-116.3851210532694,1.6621582317142627,8.494374174103804,25.28964986911261,-42.36468117865999,"3.37","1.53",252,"79.8",20,"79",2411,"5.9",633374,592826,592663,656555,516416,664761,591720,457705,663897,547180,"54.57",0.886,0.822,"0.9",1,1,0,4,11,5,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",39,"-0.019","0.284"
"CH","2021-07-04","87.8","-2.61","5.51","Profar, Jurickson",595777,660853,"force_out","hit_into_play",,,,,13,"Jurickson Profar grounds into a force out, first baseman Rhys Hoskins to shortstop Ronald Torreyes.   Eric Hosmer out at 2nd.    Jurickson Profar to 1st.","R","L","R","PHI","SD","X",3,"ground_ball",0,2,2021,"-1.42","0.58","-1.03","2.3",,,543333,0,8,"Top",142.62,164.5,,,592663,,,6.655388285734862,-127.83838610398982,-2.858491007949022,-16.927931879174388,23.88450643381378,-25.466450767544178,"3.37","1.53",2,"72.2",-45,"87",1887,"5.5",633374,660853,592663,656555,516416,543543,591720,457705,546318,547180,"54.97",0.12,0.108,"0",1,0,0,2,62,3,"Changeup",1,5,5,1,5,1,5,1,"Standard","Standard",246,"0.005","-0.393"
"FF","2021-07-03","94.2","-2.39","6.16","Profar, Jurickson",595777,605151,"field_out","hit_into_play",,,,,6,"Jurickson Profar lines out to shortstop Didi Gregorius.","R","L","R","PHI","SD","X",6,"line_drive",2,2,2021,"-0.78","1.29","0.69","2.67",,,,1,8,"Top",122.69,132.67,,,592663,,,9.76960689739726,-136.83056057979587,-6.250773887517796,-11.91974343475694,28.21467427285962,-14.784290234415293,"3.37","1.53",172,"77.3",12,"94.7",2196,"6.6",633390,605151,592663,656555,516416,664761,544369,457705,546318,547180,"53.94",0.394,0.355,"0",1,0,0,4,56,5,"4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard",219,"0.023","-0.142"
"FF","2021-07-02","95.4","-1.79","5.49","Profar, Jurickson",595777,554430,"field_out","hit_into_play",,,,,4,"Jurickson Profar grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.","R","L","R","PHI","SD","X",5,"ground_ball",2,2,2021,"-0.5","1.13","-0.74","2.77",,,,2,7,"Top",96.47,146.17,,,592663,,,3.9706758043660666,-138.92475846842146,-4.192673082625343,-7.289738411415976,28.49204952427884,-16.761857106040527,"3.37","1.53",11,"96.8",-13,"97.4",2436,"7.2",633448,554430,592663,656555,516416,664761,544369,457705,546318,547180,"53.29",0.229,0.225,"0",1,0,0,2,47,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",221,"0.008","-0.091"
"SL","2021-07-02","92.1","-1.88","5.55","Profar, Jurickson",595777,554430,"single","hit_into_play",,,,,6,"Jurickson Profar singles on a line drive to right fielder Bryce Harper.","R","L","R","PHI","SD","X",9,"line_drive",1,0,2021,"0.02","0.74","0.38","2.21",,,,1,5,"Top",203.89,114.95,,,592663,,,5.774492832256603,-134.16439598199898,-4.3798856136668425,-0.8174415823368693,25.503643743499072,-22.543990972338566,"3.37","1.53",227,"78.6",19,"93.9",2484,"7",633448,554430,592663,656555,516416,664761,544369,457705,546318,547180,"53.48",0.951,0.883,"0.9",1,1,0,4,30,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",203,"-0.033","0.236"
"SL","2021-07-02","93.4","-1.85","5.57","Profar, Jurickson",595777,554430,"field_out","hit_into_play",,,,,6,"Jurickson Profar pops out to third baseman Alec Bohm.","R","L","R","PHI","SD","X",5,"popup",2,1,2021,"0.01","0.9","0.45","2.27",,,,2,2,"Top",98.08,159.9,,,592663,,,5.964923734986288,-135.95347239282265,-4.817023320776283,-1.0456920724939844,27.451077758591367,-20.20218854783008,"3.37","1.53",125,"62.8",64,"94.9",2499,"7",633448,554430,592663,656555,516416,664761,544369,457705,546318,547180,"53.54",0,0,"0",1,0,0,3,12,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",211,"0.009","-0.119"
"FF","2021-07-01","97.4","-2.51","5.35","Profar, Jurickson",595777,622491,"double","hit_into_play",,,,,2,"Jurickson Profar doubles (9) on a sharp fly ball to left fielder Jesse Winker.   Manny Machado scores.    Eric Hosmer to 3rd.","R","L","R","CIN","SD","X",7,"fly_ball",1,0,2021,"-0.96","1.14","-0.2","3.04",,592518,543333,1,5,"Top",113.22,61.48,,,663886,,,8.268462389318087,-141.6585680166344,-3.294454276182137,-14.715570572889499,30.12629486904512,-16.256860186892624,"3.37","1.53",401,"100.5",29,"96.3",2284,"5.6",633480,622491,663886,458015,663697,664670,571657,608385,606157,592206,"54.95",0.649,1.202,"1.25",1,1,1,6,37,2,"4-Seam Fastball",2,0,0,2,1,2,1,2,"Standard","Standard",237,"-0.19","1.378"
"FF","2021-06-16","95.6","-2.36","5.45","Profar, Jurickson",595777,608032,"field_out","hit_into_play",,,,,5,"Jurickson Profar grounds out, third baseman Ryan McMahon to first baseman Joshua Fuentes.","R","L","R","COL","SD","X",5,"ground_ball",2,1,2021,"-0.61","0.91","0.09","2.64",665487,571976,,2,9,"Top",108.37,160.18,,,553869,,,7.864517230626763,-139.0910908947043,-3.9277457897016395,-9.502756922469354,26.45643492941716,-19.69649608028125,"3.37","1.53",2,"78.8",-49,"96.6",2018,"6.5",633706,608032,553869,658069,663898,641857,596115,606132,641658,602074,"53.98",0.163,0.147,"0",1,0,0,2,80,4,"4-Seam Fastball",7,7,7,7,7,7,7,7,"Standard","Standard",219,"0.141","-0.584"
"FF","2021-06-15","94.4","-1.68","5.94","Profar, Jurickson",595777,592346,"double","hit_into_play",,,,,8,"Jurickson Profar doubles (7) on a line drive to right fielder Charlie Blackmon.   Jake Cronenworth to 3rd.","R","L","R","COL","SD","X",9,"line_drive",0,1,2021,"-0.25","0.51","0.23","1.97",,,630105,0,2,"Top",176.41,59.6,,,624513,,,5.511536597301219,-137.4870407503344,-5.8812137875534765,-4.171326964634534,23.790758124524512,-24.717158116177767,"3.37","1.53",366,"99.7",20,"94.8",2338,"6",633701,592346,624513,543068,663898,641857,596115,606132,602074,453568,"54.52",0.409,0.515,"1.25",1,1,1,5,11,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",210,"-0.078","1.201"
"SI","2021-06-06","99.4","-2.27","4.97","Profar, Jurickson",595777,612434,"field_out","hit_into_play",,,,,8,"Jurickson Profar flies out to center fielder Mason Williams.","R","L","R","SD","NYM","X",8,"fly_ball",1,1,2021,"-1.26","0.95","0.14","1.72",,502054,,2,7,"Bot",130.71,56.29,,,543510,,,9.607467994073424,-144.34071884656558,-5.707116463363506,-19.884167314913597,33.76511578010303,-17.778983939879804,"3.37","1.53",354,"95.7",28,"99.9",2274,"6.7",633806,612434,543510,624413,606299,592273,596019,642086,592863,641856,"53.82",0.271,0.428,"0",1,0,0,5,57,3,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",246,"-0.031","-0.29"
"FC","2021-05-31","88.3","-1.91","5.82","Profar, Jurickson",595777,640464,"field_out","hit_into_play",,,,,2,"Jurickson Profar grounds out, pitcher Kohl Stewart to first baseman Kris Bryant.","R","L","R","CHC","SD","X",1,"ground_ball",2,1,2021,"0.44","0.82","0.06","3.17",,665487,,2,4,"Top",126.67,165.93,,,575929,,,3.883823493575559,-128.60956718032875,-2.1242883820577543,4.134460367862913,25.675827554164716,-22.77020476009524,"3.37","1.53",25,"87.8",-5,"88.8",2291,"6.5",633870,640464,575929,592178,519299,621550,595879,592626,664023,542364,"54.01",0.217,0.214,"0",1,0,0,2,29,4,"Cutter",2,1,1,2,1,2,1,2,"Standard","Standard",175,"0.041","-0.33"
"SL","2021-05-29","77.1","-2.52","3.59","Profar, Jurickson",595777,501925,"field_out","hit_into_play",,,,,6,"Padres challenged (play at 1st), call on the field was upheld: Jurickson Profar grounds out, first baseman Taylor Jones to pitcher Joe Smith.   Eric Hosmer to 3rd.    Wil Myers to 2nd.","R","L","R","HOU","SD","X",3,"ground_ball",0,1,2021,"1.46","0.83","0.31","2.1",,543333,571976,1,8,"Top",161.91,170.21,,,596117,,,3.392282422905061,-112.10835213199248,2.391650958521144,11.533177234997378,22.041371626115602,-25.936864895110837,"3.37","1.53",106,"76.7",8,"77.3",2449,"6.7",633874,501925,596117,622100,514888,608324,621043,676801,664702,663656,"53.81",0.3,0.278,"0",1,0,0,2,65,2,"Slider",6,3,3,6,3,6,3,6,"Standard","Standard",95,"0.037","-0.535"
"FF","2021-05-27","92.5","-2.45","6.31","Profar, Jurickson",595777,670950,"field_out","hit_into_play",,,,,12,"Jurickson Profar lines out to center fielder Lorenzo Cain.","R","L","R","MIL","SD","X",8,"line_drive",2,1,2021,"-0.69","1.38","0.26","3.96",,502054,,0,6,"Top",141.74,75.43,,,553882,,,8.457380029124819,-134.4378167092541,-3.2175605995730554,-10.137139594116196,28.21103980264427,-14.858020541254714,"3.37","1.53",311,"88.3",22,"92.9",1972,"6.5",633937,670950,553882,669374,649966,621002,642715,598265,456715,541645,"53.96",0.249,0.269,"0",1,0,0,3,42,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",200,"0.057","-0.426"
